Time,THCP,THCP01,THCP02,THCP03,THCP04,THCP05,THCP06,THCP07,THCP08,THCP09,THCP10,THCP11,THCP12,THCP13,THCP14,THCP15,THCP16,THCP17,GAS,GAS01,GAS02,GAS03,GAS04,GAS05,GAS06,GAS07,GAS08,GAS09,GAS10,GAS11,GAS12,GAS13,GAS14,GAS15,GAS16,GAS17,GAS18,GAS19,GAS20,GAS21,GAS22,GAS23,GAS24,GAS25,GAS26,GAS27,GAS28,GAS29,GAS30,GAS31,GAS32,GAS33,GAS34,GAS35,GAS36,GAS37,GAS38,GAS39,GAS40,GAS41,GAS42
285.62291,69.494242,68.286993,48.035635,219.42131,225.89266,253.87144,76.817439,67.435936,52.521925,214.03427,214.43157,261.70024,76.267997,66.777691,55.327431,214.9451,212.02769,255.61515,0.96140588,0.89626909,0.80771569,2.1848511,2.2360078,2.3208016,1.2889301,1.1307069,0.94737544,2.442913,2.307566,2.4843396,1.921819,1.4746253,1.0803852,3.0264446,2.6172184,2.5497424,359.47566,359.47566,361.05522,364.62799,356.6109,387.22109,387.22109,381.06064,373.74718,360.84798,399.41083,399.41083,394.449,383.05625,372.46739,403.33762,403.33762,403.77747,397.36799,384.56667,419.82414,419.82414,422.65848,417.66318,394.1521
285.90869,68.722666,68.087544,47.917418,219.4049,227.54301,251.54166,76.743083,66.929639,52.416722,213.47889,213.56794,258.81306,76.445695,66.834531,55.956397,214.61483,210.30236,251.70199,0.93136675,0.87045506,0.79454161,2.1469047,2.2531881,2.2660718,1.2499226,1.0877152,0.92833763,2.4016817,2.2785524,2.4354747,1.8539951,1.4039014,1.0597315,3.0509573,2.565707,2.4881337,394.61303,394.61303,382.0284,372.23469,343.60549,413.45647,413.45647,400.44037,385.62597,370.82216,421.97353,421.97353,404.6078,385.9033,376.46146,453.59953,453.59953,436.75637,415.04307,403.25417,508.86026,508.86026,479.83532,451.19113,437.54727
286.20998,67.748507,67.901499,48.07005,218.47725,228.64722,249.32724,76.528299,66.284345,52.183988,213.03693,213.79691,257.99203,76.446003,66.708242,56.105377,214.45315,208.48541,248.16615,0.93020028,0.87605245,0.80238756,2.0648595,2.2042077,2.2288165,1.2224538,1.0910529,0.94724685,2.3437316,2.2835766,2.5408278,1.7669299,1.3935818,1.0800633,2.9438204,2.5398083,2.6066379,406.12613,406.12613,401.10865,396.69731,387.87287,414.55502,414.55502,407.38671,398.169,398.51157,442.368,442.368,431.26522,417.87905,412.98297,468.36039,468.36039,451.84446,436.6235,428.11492,470.46632,470.46632,450.8024,432.20669,425.54233
286.51146,66.951972,67.605458,48.399673,217.12936,228.49397,247.45971,76.241594,65.701365,51.904614,212.95486,214.21056,261.61117,76.281693,66.50547,55.736039,214.11445,207.13943,244.34907,0.93269463,0.88141882,0.82747802,2.0549021,2.1798106,2.319436,1.244364,1.1141051,0.99395446,2.4071309,2.3656267,2.9261523,1.8046449,1.4285666,1.1201837,3.0199334,2.6192485,2.7689726,414.7106,414.7106,420.99766,401.10739,386.87214,423.58317,423.58317,435.82173,421.39626,400.19022,432.16698,432.16698,437.20834,429.1723,406.96554,432.52288,432.52288,429.70179,423.68578,406.98548,444.48516,444.48516,427.84678,417.39725,400.02528
286.81932,66.638232,67.087638,48.770317,215.42487,227.78533,247.49278,75.990429,65.480501,51.709054,212.93819,213.93032,265.67276,76.056593,66.308575,55.248128,213.57703,206.75968,241.67482,1.0056831,0.9386524,0.88174429,2.0982833,2.2195113,2.5273738,1.3617819,1.1990477,1.0648407,2.5003804,2.4310904,3.0886419,2.0270959,1.5695721,1.2046467,3.2038104,2.7534903,2.8575021,383.28107,383.28107,390.08815,395.62563,391.24007,426.20051,426.20051,418.03279,409.85381,398.66945,452.16275,452.16275,432.66938,421.93545,409.40984,461.36131,461.36131,445.2055,432.28449,419.18726,471.11853,471.11853,453.1307,436.77805,419.10906
287.10445,66.737142,66.56422,49.148276,213.48985,227.27344,248.50432,75.810194,65.595959,51.857137,212.49793,213.49956,265.91175,75.968628,66.18432,54.871067,213.454,206.81753,241.11203,1.1151568,1.0305282,0.95023375,2.1759811,2.3125639,2.6790492,1.5534509,1.3416084,1.1470429,2.6822596,2.5639594,2.9667843,2.4043515,1.7983908,1.3080413,3.6336776,2.9975725,2.9541542,394.52902,394.52902,400.5256,406.30688,405.74605,404.07683,404.07683,408.93618,411.10509,407.67579,424.32942,424.32942,424.70915,419.02031,411.7756,452.04585,452.04585,444.86465,433.78022,413.41047,470.51888,470.51888,459.4876,447.28455,413.85861
287.40917,67.022086,66.254788,49.506224,211.4608,227.53098,249.20809,75.693162,65.848209,52.472944,211.80324,213.23314,263.7217,76.055742,66.184309,54.63118,213.87511,206.98344,241.71408,1.0864365,1.0124193,0.93019254,2.1704993,2.3601815,2.661067,1.5123886,1.304964,1.1030155,2.6687272,2.5819045,2.7939831,2.3203407,1.7331137,1.2564533,3.6579349,3.0410958,2.9082993,383.48449,383.48449,388.23669,393.52617,399.65292,405.86593,405.86593,398.30365,400.79153,404.62944,441.61393,441.61393,411.01171,405.82449,405.27756,469.12732,469.12732,418.11967,403.14346,405.13498,494.4761,494.4761,424.16242,401.44721,398.02085
287.7255,67.313609,66.099293,49.687193,209.34366,228.30549,249.4266,75.608867,66.118124,53.45585,210.98779,212.29398,260.98208,76.178376,66.256457,54.724219,214.44893,207.53969,243.81893,0.97969983,0.9324229,0.85367089,2.1100474,2.3206853,2.5318435,1.3267213,1.1730016,0.99506664,2.5741198,2.4855345,2.6311143,1.9796817,1.5310475,1.1382371,3.4714638,3.0050637,2.8465514,459.33883,459.33883,457.84006,435.16043,409.25309,487.45868,487.45868,484.88565,457.90551,420.95248,497.62224,497.62224,499.87392,476.55187,436.91044,505.52562,505.52562,509.7391,493.7101,462.79706,522.65708,522.65708,527.53052,521.70118,487.85224
288.00652,67.540106,65.938429,49.602601,207.48221,229.20135,248.90804,75.602811,66.421132,54.216629,209.74819,210.70349,258.41331,76.327644,66.430305,55.341966,215.032,208.59982,248.00159,0.95823364,0.91680737,0.83385313,2.0463563,2.2647043,2.4102403,1.3050866,1.1559847,0.97135974,2.4048386,2.360981,2.5479136,1.9936203,1.5210825,1.1221606,3.1051132,2.7951153,2.8990579,409.09249,409.09249,417.47526,431.32838,442.56398,412.59743,412.59743,414.14869,423.61785,435.68669,417.91419,417.91419,410.15455,412.47843,427.83689,422.25718,422.25718,408.2255,406.4463,424.84636,422.79866,422.79866,407.53095,406.58771,425.40766
288.31851,67.799725,65.651333,49.319192,206.04427,230.12428,247.86955,75.689934,66.750521,54.40228,208.30049,209.34975,257.27268,76.447777,66.720476,56.327003,215.74513,209.73023,252.42326,0.93489618,0.88163698,0.80418799,2.0160918,2.2291328,2.3110577,1.256218,1.1090496,0.94262154,2.338238,2.3215576,2.5632695,1.8683838,1.4544866,1.1007204,3.1759757,2.8201212,3.0043469,369.04878,369.04878,368.71389,369.56786,372.04655,381.56799,381.56799,377.3616,368.38561,367.09167,405.31418,405.31418,388.40599,366.82511,363.30299,421.5097,421.5097,397.08674,367.71964,363.97491,440.49259,440.49259,414.59592,379.44522,368.64356
288.60172,68.109045,65.142652,48.736016,204.99909,230.82673,246.29495,75.853081,67.044058,54.073611,207.00393,208.13724,257.26898,76.515393,67.086753,57.254502,216.46197,210.71692,253.0598,0.89289097,0.84595497,0.77928435,1.9619609,2.154583,2.2262993,1.1778906,1.0496693,0.90739831,2.2314455,2.2185998,2.5491504,1.7216763,1.3616937,1.0515282,2.9317204,2.6489538,2.7575986,387.40244,387.40244,385.53047,377.70509,355.96394,411.45344,411.45344,416.17688,397.3815,367.85351,414.90074,414.90074,425.32761,399.29608,361.9326,421.23454,421.23454,432.32143,409.31383,371.46198,454.98397,454.98397,451.39383,434.17771,401.56857
288.92344,68.386933,64.292531,47.803218,204.14157,230.45841,244.67622,76.12741,67.326062,53.411494,205.80259,206.99779,255.39259,76.681581,67.536692,57.847144,216.61484,211.34964,250.92064,0.97758445,0.90515258,0.82417338,1.9754578,2.1132486,2.2501994,1.3491352,1.1636245,0.97906705,2.2785811,2.2444529,2.5212478,2.081693,1.580859,1.161311,2.99495,2.7032515,2.6355051,368.10789,368.10789,374.81805,385.71361,378.94762,378.17744,378.17744,382.56811,393.76377,392.45561,393.66892,393.66892,393.93369,404.5842,402.5429,408.29163,408.29163,413.43822,423.91241,421.482,407.38527,407.38527,421.89081,430.47401,418.52111
289.21471,68.483844,63.029181,46.919733,203.39771,229.1069,244.4145,76.473654,67.548371,52.535257,204.78129,206.28202,252.28707,77.055075,67.957777,57.821396,216.60356,211.42476,249.94251,1.0658,0.96819615,0.86874413,2.0520779,2.1303298,2.3673155,1.4900114,1.267434,1.0408244,2.4741194,2.3743804,2.5566344,2.3287644,1.7465255,1.2435478,3.4734994,2.9302126,2.7323792,350.66737,350.66737,355.85709,364.78357,367.65172,348.16269,348.16269,353.50739,362.00589,374.40578,341.92294,341.92294,349.25823,359.1199,374.39782,335.87148,335.87148,345.3161,357.69485,373.50506,332.80319,332.80319,342.61913,354.0568,369.29901
289.51557,68.164669,61.802868,46.41909,203.00804,227.70486,245.57582,76.673011,67.402702,51.505666,204.06068,206.33388,251.01288,77.407703,68.057717,57.207889,216.96905,210.43419,249.06046,1.0114408,0.94039652,0.85988883,2.1257271,2.1726335,2.4603205,1.3736247,1.1962191,1.0118947,2.6001477,2.4375946,2.6032863,2.0385536,1.580497,1.1811119,3.6606684,2.9281865,2.7317229,362.23027,362.23027,332.94331,323.06686,333.62641,405.07942,405.07942,358.68617,331.1361,332.7831,445.55364,445.55364,391.39918,348.1704,335.67176,488.94226,488.94226,429.83694,374.79716,339.6293,526.9888,526.9888,459.16932,400.07073,355.83662
289.81213,67.480628,61.189453,46.443485,203.10268,227.58626,246.53712,76.482368,66.358189,50.598699,203.74923,207.13297,252.2974,77.59777,67.791769,56.308031,217.12371,208.69697,247.659,0.97683328,0.91218723,0.83013061,2.1173563,2.2163972,2.4821555,1.3023497,1.146117,0.97367921,2.5536035,2.433747,2.6722346,1.8993489,1.491895,1.1213055,3.4263976,2.8199013,2.7422244,451.23949,451.23949,462.05558,448.04953,412.01727,453.57816,453.57816,466.98947,462.75713,427.72968,463.04545,463.04545,468.43248,471.36543,447.25629,478.31515,478.31515,467.99099,474.59554,467.24072,486.85757,486.85757,470.47571,472.06299,473.36578
290.10868,66.934371,61.262271,46.655139,203.65814,228.83609,248.19003,75.560073,64.818176,50.478334,203.69962,208.13031,254.87201,77.592018,67.233508,55.496546,216.50688,207.57793,247.35121,0.96342741,0.90103971,0.81890398,2.1067349,2.3062837,2.540743,1.2809203,1.1250133,0.96517414,2.4019577,2.4380588,2.7925889,1.8786468,1.4578076,1.1027941,3.0035489,2.674442,2.8001535,398.51092,398.51092,388.95204,392.26795,400.69408,438.49222,438.49222,406.54094,395.14861,400.31442,458.75596,458.75596,423.1625,401.50651,401.80831,451.78921,451.78921,418.48766,394.50168,396.71625,432.21076,432.21076,400.24499,385.58585,390.14661
290.40524,66.882705,61.857412,46.759666,204.69806,230.42216,251.15267,74.106708,64.013903,51.057301,203.77359,208.79379,258.25466,77.366823,66.36432,54.964652,215.9953,207.75808,246.69769,0.9829637,0.91970532,0.83310653,2.1524129,2.3574506,2.6288234,1.3066163,1.147974,0.98840947,2.3984432,2.4238961,2.8849649,1.9178347,1.4969999,1.1329343,2.933537,2.6536153,2.7550795,402.07295,402.07295,392.69605,371.0335,367.40036,408.53243,408.53243,408.98977,386.93892,374.10435,404.7719,404.7719,407.03819,393.63588,378.99974,409.00235,409.00235,403.80703,378.44149,364.67366,420.64589,420.64589,410.34789,381.88876,363.5988
290.7004,67.305355,62.740062,46.880431,206.16596,232.19814,253.8623,72.985656,64.024059,51.726556,204.03839,209.26012,260.92356,76.802867,65.471654,54.714493,215.90532,208.43387,246.3517,0.98538211,0.93011969,0.8377001,2.1902223,2.3658873,2.6213168,1.2976028,1.15579,0.98929364,2.4166036,2.417643,2.8436531,1.8769701,1.4877636,1.1290973,2.9651865,2.6891727,2.7244599,382.54592,382.54592,381.40444,372.45116,363.81857,397.80957,397.80957,397.24942,390.2345,378.70115,414.07206,414.07206,411.95001,405.12745,391.51194,433.14543,433.14543,427.33422,418.67452,401.76411,455.3795,455.3795,437.73804,421.51063,409.0186
291.01647,67.866266,63.595049,47.090569,208.21331,233.05367,256.52852,72.617562,64.111606,52.289386,204.52636,209.47465,259.89394,75.825731,64.956401,54.489476,216.18457,209.13615,247.92284,0.93922166,0.87906797,0.80614097,2.2021833,2.3329392,2.5981543,1.2237315,1.0841793,0.94111867,2.433672,2.4377389,2.6957961,1.731042,1.3828227,1.0721771,3.0649363,2.7678521,2.8288336,372.16393,372.16393,386.00659,390.55474,385.99488,375.26097,375.26097,386.42364,392.77429,394.37188,384.90142,384.90142,384.07875,391.12167,395.04195,403.05176,403.05176,391.31947,402.90114,402.20786,428.66837,428.66837,425.16238,433.48167,425.85649
291.31928,67.925508,64.174561,47.322172,210.23554,232.36881,257.29437,72.701635,63.912305,52.9004,204.93253,209.01128,258.55666,74.857291,64.580879,54.43854,216.66048,209.46773,249.00946,0.90885621,0.87015665,0.81497161,2.1943738,2.2502417,2.5300502,1.1789393,1.0672581,0.94730445,2.4034866,2.3895776,2.6627833,1.6651056,1.3518385,1.0794369,2.9637184,2.7159551,2.8636551,386.01771,386.01771,369.17199,354.1358,352.90253,426.1733,426.1733,395.18895,360.47499,350.26891,457.91213,457.91213,426.73616,389.04528,371.36224,470.19351,470.19351,449.56583,423.0418,415.02566,472.47934,472.47934,471.63285,468.85346,476.1529
291.61492,67.146819,64.52575,47.528527,211.12423,230.49817,257.20249,72.948195,63.654868,53.505784,205.00561,208.06471,257.81886,74.287451,64.021892,54.731273,216.61012,209.23935,248.64165,0.94570777,0.89013331,0.83297715,2.1363451,2.1608566,2.5094389,1.2447604,1.1093278,0.97111045,2.3705812,2.3106072,2.6879882,1.786897,1.4169035,1.1017399,2.9402905,2.6390555,2.8426404,396.11555,396.11555,400.93309,387.77141,352.73721,390.74892,390.74892,397.33721,397.31422,370.11755,381.41776,381.41776,387.08693,396.08317,396.13505,372.85504,372.85504,371.95992,383.1965,395.71541,361.63072,361.63072,358.62911,368.77541,393.24855
291.91234,66.312629,64.868915,47.709585,210.97051,228.36246,257.24909,73.286209,63.695201,53.645496,204.80235,207.27379,256.98465,74.144701,63.347643,55.199914,215.73119,208.46406,246.32923,1.0149586,0.93505698,0.87428224,2.1554551,2.1857513,2.5612366,1.3603988,1.1895828,1.0301899,2.5117325,2.4123657,2.7547037,1.9969487,1.5514866,1.182012,3.2956227,2.8229451,2.8693935,394.63652,394.63652,379.10535,366.1078,356.5685,395.01221,395.01221,374.92888,360.66017,351.67563,394.75504,394.75504,371.28387,358.01526,349.01738,392.06128,392.06128,366.43162,348.52325,344.02879,389.13334,389.13334,363.33598,343.14337,342.87218
292.20261,66.123872,65.326668,47.862745,210.28221,226.89489,258.192,73.627544,64.070884,53.476807,204.52416,206.92609,256.87494,74.223165,62.656517,55.737709,214.47177,207.49682,242.8521,0.98734843,0.92949924,0.87678502,2.1757862,2.2211352,2.6169723,1.3045852,1.1646247,1.0234424,2.5608727,2.4394923,2.7880809,1.8812414,1.4964431,1.1581478,3.2690094,2.7840422,2.7639176,409.0677,409.0677,385.88354,366.57418,354.99418,435.86534,435.86534,404.68705,373.20964,353.25201,459.92494,459.92494,421.35236,383.13018,348.43773,478.71807,478.71807,432.4666,384.68125,345.55103,489.71673,489.71673,436.30696,377.5249,349.74534
292.50856,66.560057,65.7584,47.98321,209.25499,226.95033,260.55906,73.862243,64.528443,53.264515,204.33836,206.93684,256.71218,74.331889,62.06434,56.45309,212.82635,206.76212,241.29067,0.96716916,0.91434417,0.85294753,2.11791,2.2663586,2.7108827,1.2762026,1.1348549,0.98524808,2.4337676,2.3904275,2.759239,1.8248931,1.4400979,1.0953567,2.9788795,2.648666,2.658726,458.78251,458.78251,455.6062,441.68155,403.50128,451.30467,451.30467,452.76221,448.00505,413.47182,447.73497,447.73497,450.25823,449.72553,422.57839,450.41358,450.41358,448.52614,445.79085,416.58266,451.62316,451.62316,445.98076,439.4251,405.31711
292.80084,67.429318,66.018148,48.139939,208.69823,228.63103,263.1422,73.960184,64.931897,53.146842,204.23062,207.09293,253.26796,74.486805,61.676864,57.333522,211.05079,206.46051,239.52602,1.0308514,0.9524833,0.86800396,2.1532029,2.3889768,2.7529319,1.3855324,1.2029356,1.0133946,2.3995132,2.4267381,2.6064219,2.0936858,1.5974323,1.1617897,2.9153538,2.6620239,2.5618234,384.07781,384.07781,389.94707,397.76128,407.60563,380.66982,380.66982,385.411,391.268,401.83981,376.99162,376.99162,378.99161,383.4611,394.15522,370.91441,370.91441,372.88422,378.07446,391.55543,367.99316,367.99316,370.24484,377.54149,392.64388
293.11575,68.441591,66.175003,48.32426,209.23935,230.50476,263.3887,73.951047,65.255199,53.111519,204.36338,207.5096,248.29913,74.745162,61.550882,58.044104,209.78269,206.94904,235.73823,1.1090447,1.0178861,0.89252294,2.3126791,2.4672891,2.6079188,1.5253766,1.2993472,1.047518,2.6426243,2.5348735,2.4666554,2.3493736,1.7513182,1.2338295,3.4332295,2.9091383,2.5159857,351.06032,351.06032,353.30154,357.62462,365.29744,355.83105,355.83105,352.77818,351.34488,355.17623,364.0534,364.0534,360.36739,351.95462,348.35448,375.43625,375.43625,375.08423,361.12183,350.30809,397.99603,397.99603,397.65846,381.14785,363.49028
293.40996,69.275778,66.432026,48.423236,211.1494,231.78883,259.88709,73.763846,65.417734,52.951319,204.83499,208.21131,243.61306,74.905103,61.589665,58.187755,209.47551,208.48255,231.76048,1.0342682,0.94183286,0.82716508,2.3061732,2.3964566,2.3275741,1.4017196,1.1936985,0.97547431,2.6054962,2.4960601,2.3579697,2.1337327,1.5989395,1.1556424,3.4498273,2.9510238,2.4709436,407.20673,407.20673,376.14485,357.11193,347.11966,435.0016,435.0016,409.31552,385.99597,360.52168,460.75335,460.75335,435.66464,410.50779,378.09374,486.12314,486.12314,453.08663,429.88846,406.12698,511.35579,511.35579,468.62865,444.67168,428.04125
293.70586,69.752132,66.853873,48.390158,214.21248,232.89259,255.51501,73.396839,65.35944,52.651193,205.37629,208.01852,240.82412,74.895361,61.732887,58.022517,210.1357,210.16437,229.91948,1.0380933,0.95295742,0.83168415,2.3087977,2.3203275,2.2065902,1.4408865,1.2302215,0.99290942,2.5003594,2.3970887,2.3360687,2.2766148,1.6828043,1.1880681,3.0874059,2.8219404,2.5469175,416.33381,416.33381,430.5222,435.73116,429.1484,410.59761,410.59761,424.66052,437.82012,442.40111,411.00436,411.00436,419.17478,434.11002,444.54519,416.40011,416.40011,422.459,434.90916,450.74298,423.8833,423.8833,438.47371,446.99213,462.87639
294.00698,69.74997,67.437911,48.284196,216.95418,232.60803,251.79259,72.964933,65.179714,52.352511,205.72568,206.88874,240.26524,74.853325,61.961222,57.996005,211.1606,211.10278,233.69999,1.0825064,0.98531272,0.86533899,2.3441201,2.2900786,2.2590271,1.5242494,1.281258,1.0361024,2.5635108,2.4014478,2.5171008,2.4099487,1.7500657,1.2345549,3.3150316,2.8767213,2.8811701,358.57164,358.57164,362.66604,365.97891,370.57414,357.64722,357.64722,359.43367,362.55731,368.31671,357.3326,357.3326,357.52086,359.23442,366.09817,356.04897,356.04897,357.66921,359.48851,367.01183,362.67282,362.67282,359.64217,363.84215,374.9127
294.31834,69.236497,67.985582,48.216995,217.38925,231.68573,249.97023,72.406679,64.875254,52.003321,205.55191,205.75669,244.11835,74.581207,62.016491,58.047035,212.0752,211.32341,238.98116,0.96288707,0.89519899,0.80750745,2.1845421,2.1918236,2.3195005,1.2843052,1.1140577,0.95009936,2.4169694,2.2864082,2.6946018,1.9072994,1.4643925,1.1109283,3.1981621,2.742202,2.9291193,335.69555,335.69555,338.85029,339.43427,337.5972,355.41681,355.41681,346.74788,339.97441,339.44978,388.13721,388.13721,365.65479,342.87125,337.65885,428.98147,428.98147,395.57237,360.84434,340.91273,453.59916,453.59916,417.38261,379.5518,352.74932
294.61094,68.484226,68.337713,48.442775,216.35342,231.48267,251.03764,71.804027,64.556305,51.601137,204.81855,205.2507,248.36022,74.132398,61.833304,57.837896,212.42108,211.41709,241.95836,0.95040563,0.89182812,0.81646495,2.0679312,2.1929957,2.4420061,1.2869914,1.1240307,0.96621,2.3223071,2.2915675,2.8174372,1.9342624,1.4764243,1.1034408,3.0055257,2.6844741,2.8642318,372.60239,372.60239,375.23902,357.29179,334.93892,393.42329,393.42329,399.65238,382.54804,356.13352,406.22446,406.22446,416.38543,412.24202,386.8311,421.83519,421.83519,429.95314,430.55833,410.45169,436.37088,436.37088,429.7973,420.21133,404.38128
